Time,KHBR01_K_LN01_Q0_Y_PH_I,KHBR01_K_LN02_Q0_Y_PH_I,KHBR01_K_LN03_Q0_Y_PH_I,KHBR01_K_LN04_Q0_Y_PH_I,KHBR01_K_LN05_Q0_Y_PH_I,KHBR01_K_LN06_Q0_Y_PH_I,KHBR01_K_LN07_Q0_Y_PH_I,KHBR01_K_LN08_Q0_Y_PH_I,Time_ISO,hour,day,day_of_week,month,week_of_year,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,KHBR01_K_LN01_Q0_Y_PH_I_lag_1,KHBR01_K_LN01_Q0_Y_PH_I_lag_2,KHBR01_K_LN01_Q0_Y_PH_I_lag_3,KHBR01_K_LN01_Q0_Y_PH_I_lag_6,KHBR01_K_LN01_Q0_Y_PH_I_lag_12,KHBR01_K_LN01_Q0_Y_PH_I_lag_24,KHBR01_K_LN01_Q0_Y_PH_I_lag_48,KHBR01_K_LN01_Q0_Y_PH_I_lag_168,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_6,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_6,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_12,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_12,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_24,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_24,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_48,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_48
2025-08-07 13:00:00,170.54,151.5,88.8,5.24,53.114,121.57,62.711,133.82,2025-08-07 13:00:00,13,7,3,8,32,0,-0.259,-0.966,0.434,-0.901,160.1,150.47,144.07,135.66,160.73,161.96,159.89,185.91,150.242,13.181,147.178,11.324,151.542,13.861,152.266,12.927
2025-08-07 14:00:00,178.44,149.6,79.201,5.46,68.95,127.4,66.39,142.37,2025-08-07 14:00:00,14,7,3,8,32,0,-0.5,-0.866,0.434,-0.901,170.54,160.1,150.47,134.38,142.781,177.34,171.36,198.74,157.585,14.756,150.149,14.342,151.588,13.951,152.413,13.188
2025-08-07 15:00:00,178.95,143.68,87.67,6.5,68.56,128.31,70.12,132.44,2025-08-07 15:00:00,15,7,3,8,32,0,-0.707,-0.707,0.434,-0.901,178.44,170.54,160.1,141.89,157.13,175.03,175.25,201.64,163.762,14.628,151.968,16.525,151.751,14.257,152.49,13.334
2025-08-07 16:00:00,142.781,136.62,91.78,4.38,70.45,117.76,70.78,102.81,2025-08-07 16:00:00,16,7,3,8,32,0,-0.866,-0.5,0.434,-0.901,178.95,178.44,170.54,144.07,152.73,137.95,144.59,169.71,163.547,14.98,151.138,16.731,151.953,14.087,152.453,13.359
2025-08-07 17:00:00,145.36,124.862,92.67,24.106,68.07,107.206,71.94,108.581,2025-08-07 17:00:00,17,7,3,8,32,0,-0.966,-0.259,0.434,-0.901,142.781,178.95,178.44,150.47,133.6,142.781,142.781,142.781,162.695,15.984,152.118,15.936,152.06,14.024,152.506,13.325
2025-08-07 18:00:00,139.69,112.05,89.92,4.42,64.06,104.17,66.15,90.25,2025-08-07 18:00:00,18,7,3,8,32,0,-1.0,-0.0,0.434,-0.901,145.36,142.781,178.95,160.1,142.781,130.29,131.47,161.61,159.294,18.604,151.861,16.125,152.452,13.511,152.678,13.099
2025-08-07 19:00:00,155.85,123.42,103.39,5.08,53.114,115.16,70.56,109.49,2025-08-07 19:00:00,19,7,3,8,32,0,-0.966,0.259,0.434,-0.901,139.69,145.36,142.781,170.54,135.66,148.45,157.07,180.45,156.845,17.776,153.543,15.313,152.76,13.5,152.652,13.092
2025-08-07 20:00:00,156.6,124.52,99.31,6.15,66.77,119.3,69.69,105.93,2025-08-07 20:00:00,20,7,3,8,32,0,-0.866,0.5,0.434,-0.901,155.85,139.69,145.36,178.44,134.38,145.63,155.76,181.4,153.205,14.382,155.395,14.079,153.217,13.434,152.67,13.097
2025-08-07 21:00:00,163.89,128.28,98.66,5.92,63.61,107.206,63.69,106.4,2025-08-07 21:00:00,21,7,3,8,32,0,-0.707,0.707,0.434,-0.901,156.6,155.85,139.69,178.95,141.89,151.63,154.24,181.18,150.695,9.463,157.228,13.584,153.728,13.603,152.871,13.195
2025-08-07 22:00:00,167.34,124.862,89.58,7.66,53.114,121.57,62.711,119.23,2025-08-07 22:00:00,22,7,3,8,32,0,-0.5,0.866,0.434,-0.901,163.89,156.6,155.85,142.781,144.07,167.38,157.65,177.21,154.788,10.599,159.168,13.19,153.726,13.601,153.073,13.343
2025-08-07 23:00:00,175.52,132.85,79.85,24.106,62.05,123.42,63.18,129.76,2025-08-07 23:00:00,23,7,3,8,32,0,-0.259,0.966,0.434,-0.901,167.34,163.89,156.6,145.36,150.47,165.94,165.71,185.16,159.815,12.255,161.255,13.663,154.126,14.106,153.277,13.613
2025-08-08 00:00:00,174.16,136.32,79.201,7.49,45.85,131.31,62.98,132.62,2025-08-08 00:00:00,0,8,4,8,32,0,0.0,1.0,-0.434,-0.901,175.52,167.34,163.89,139.69,160.1,167.73,169.93,185.63,165.56,8.411,162.427,14.149,154.393,14.433,153.365,13.736
2025-08-08 01:00:00,172.11,138.2,73.8,7.25,53.114,132.56,60.34,132.56,2025-08-08 01:00:00,1,8,4,8,32,0,0.259,0.966,-0.434,-0.901,174.16,175.52,167.34,155.85,170.54,160.73,165.27,187.21,168.27,7.187,162.558,14.238,154.868,14.832,153.508,13.897
2025-08-08 02:00:00,169.31,124.862,67.94,7.12,45.41,126.93,60.46,128.78,2025-08-08 02:00:00,2,8,4,8,32,0,0.5,0.866,-0.434,-0.901,172.11,174.16,175.52,156.6,178.44,142.781,159.84,176.39,170.388,4.387,161.797,13.538,155.973,14.88,153.705,14.055
2025-08-08 03:00:00,161.3,131.02,79.201,7.78,45.32,107.206,62.711,129.2,2025-08-08 03:00:00,3,8,4,8,32,0,0.707,0.707,-0.434,-0.901,169.31,172.11,174.16,163.89,178.95,157.13,157.58,171.85,169.957,5.205,160.326,12.418,156.147,14.919,153.782,14.087
2025-08-08 04:00:00,162.85,128.69,64.16,24.106,47.8,124.03,59.87,122.89,2025-08-08 04:00:00,4,8,4,8,32,0,0.866,0.5,-0.434,-0.901,161.3,169.31,172.11,167.34,142.781,152.73,155.94,171.33,169.208,5.929,161.998,11.124,156.568,14.961,153.926,14.145
2025-08-08 05:00:00,145.48,124.862,79.201,7.44,47.81,107.206,56.34,108.581,2025-08-08 05:00:00,5,8,4,8,32,0,0.966,0.259,-0.434,-0.901,162.85,161.3,169.31,175.52,145.36,133.6,146.64,163.59,164.202,10.474,162.008,11.108,157.063,14.352,153.902,14.159
2025-08-08 06:00:00,142.781,118.57,60.62,5.96,47.2,104.05,62.711,112.58,2025-08-08 06:00:00,6,8,4,8,32,0,1.0,0.0,-0.434,-0.901,145.48,162.85,161.3,174.16,139.69,142.781,136.13,152.16,158.972,12.199,162.266,10.566,157.063,14.352,154.041,14.013
2025-08-08 07:00:00,140.51,120.87,62.9,5.79,55.42,100.74,53.66,105.17,2025-08-08 07:00:00,7,8,4,8,32,0,0.966,-0.259,-0.434,-0.901,142.781,145.48,162.85,172.11,155.85,135.66,131.5,149.51,153.705,12.214,160.988,12.212,157.266,14.069,154.228,13.762
2025-08-08 08:00:00,142.781,124.862,83.92,24.106,53.114,97.87,58.82,105.52,2025-08-08 08:00:00,8,8,4,8,32,0,0.866,-0.5,-0.434,-0.901,140.51,142.781,145.48,169.31,156.6,134.38,137.64,149.9,149.284,10.044,159.836,13.27,157.616,13.571,154.336,13.65
2025-08-08 09:00:00,136.87,116.99,91.78,5.0,57.35,100.59,61.26,106.69,2025-08-08 09:00:00,9,8,4,8,32,0,0.707,-0.707,-0.434,-0.901,142.781,140.51,142.781,161.3,163.89,141.89,144.63,151.05,145.212,9.107,157.584,14.731,157.406,13.859,154.174,13.813
2025-08-08 10:00:00,143.15,118.8,93.58,24.106,60.69,103.41,63.44,102.13,2025-08-08 10:00:00,10,8,4,8,32,0,0.5,-0.866,-0.434,-0.901,136.87,142.781,140.51,162.85,167.34,144.07,148.85,163.35,141.929,2.938,155.568,14.928,157.368,13.899,154.055,13.884
2025-08-08 11:00:00,142.781,118.36,93.89,5.26,53.114,103.73,53.28,107.01,2025-08-08 11:00:00,11,8,4,8,32,0,0.259,-0.966,-0.434,-0.901,143.15,136.87,142.781,145.48,175.52,150.47,147.95,157.54,141.479,2.452,152.84,13.907,157.048,14.151,153.947,13.952
2025-08-08 12:00:00,147.98,113.87,79.201,5.71,65.32,107.206,62.711,106.72,2025-08-08 12:00:00,12,8,4,8,32,0,0.0,-1.0,-0.434,-0.901,142.781,143.15,136.87,142.781,174.16,160.1,152.0,142.781,142.345,3.637,150.659,12.209,156.543,14.253,153.864,13.976
2025-08-08 13:00:00,166.34,132.08,87.54,6.17,64.73,119.7,62.11,121.31,2025-08-08 13:00:00,13,8,4,8,32,0,-0.259,-0.966,-0.434,-0.901,147.98,142.781,143.15,140.51,172.11,170.54,161.96,178.29,146.65,10.269,150.178,11.372,156.368,14.099,153.955,14.044
2025-08-08 14:00:00,178.04,137.22,87.54,5.65,63.87,126.95,65.23,128.21,2025-08-08 14:00:00,14,8,4,8,32,0,-0.5,-0.866,-0.434,-0.901,166.34,147.98,142.781,142.781,169.31,178.44,177.34,179.04,152.527,16.065,150.905,12.886,156.351,14.072,153.97,14.069
2025-08-08 15:00:00,179.46,135.78,85.3,4.22,65.47,130.13,62.711,135.97,2025-08-08 15:00:00,15,8,4,8,32,0,-0.707,-0.707,-0.434,-0.901,178.04,166.34,147.98,136.87,161.3,178.95,175.03,180.29,159.625,17.137,152.419,15.095,156.372,14.108,154.062,14.224
2025-08-08 16:00:00,151.09,118.23,96.7,3.71,68.79,115.58,69.99,100.71,2025-08-08 16:00:00,16,8,4,8,32,0,-0.866,-0.5,-0.434,-0.901,179.46,178.04,166.34,143.15,162.85,142.781,137.95,149.39,160.948,15.87,151.439,14.733,156.718,13.86,154.336,14.032
2025-08-08 17:00:00,129.64,124.862,79.201,24.106,66.89,99.1,62.711,108.581,2025-08-08 17:00:00,17,8,4,8,32,0,-0.966,-0.259,-0.434,-0.901,151.09,179.46,178.04,142.781,145.48,145.36,142.781,128.68,158.758,19.394,150.119,15.973,156.063,14.762,154.062,14.386
2025-08-08 18:00:00,142.781,115.57,93.14,3.34,63.03,107.206,64.19,85.49,2025-08-08 18:00:00,18,8,4,8,32,0,-1.0,-0.0,-0.434,-0.901,129.64,151.09,179.46,147.98,142.781,139.69,130.29,142.781,157.892,20.076,150.119,15.973,156.192,14.626,154.322,14.056
2025-08-08 19:00:00,148.67,125.41,102.32,4.72,53.114,111.95,69.14,105.18,2025-08-08 19:00:00,19,8,4,8,32,0,-0.966,0.259,-0.434,-0.901,142.781,129.64,151.09,166.34,140.51,155.85,148.45,146.56,154.947,19.884,150.799,15.698,155.893,14.706,154.327,14.054
2025-08-08 20:00:00,154.37,124.862,79.201,5.08,67.27,114.23,68.19,101.85,2025-08-08 20:00:00,20,8,4,8,32,0,-0.866,0.5,-0.434,-0.901,148.67,142.781,129.64,178.04,142.781,156.6,145.63,148.57,151.002,16.435,151.764,15.515,155.8,14.708,154.509,13.996
2025-08-08 21:00:00,155.09,116.61,97.81,4.42,53.114,107.206,62.711,108.581,2025-08-08 21:00:00,21,8,4,8,32,0,-0.707,0.707,-0.434,-0.901,154.37,148.67,142.781,179.46,136.87,163.89,151.63,157.34,146.94,9.575,153.283,14.8,155.434,14.607,154.581,13.99
2025-08-08 22:00:00,167.06,116.24,96.71,5.61,61.85,119.42,64.79,116.96,2025-08-08 22:00:00,22,8,4,8,32,0,-0.5,0.866,-0.434,-0.901,155.09,154.37,148.67,151.09,143.15,167.34,167.38,169.75,149.602,12.677,155.275,14.921,155.422,14.598,154.574,13.983
2025-08-08 23:00:00,170.28,126.96,82.9,6.9,56.71,125.57,63.71,129.12,2025-08-08 23:00:00,23,8,4,8,32,0,-0.259,0.966,-0.434,-0.901,167.06,155.09,154.37,129.64,142.781,175.52,165.94,175.36,156.375,10.558,157.567,14.939,155.204,14.32,154.665,14.072
2025-08-09 00:00:00,173.49,132.34,79.201,7.15,53.114,127.92,63.25,134.13,2025-08-09 00:00:00,0,9,5,8,32,1,0.0,1.0,-0.975,-0.223,170.28,167.06,155.09,142.781,147.98,174.16,167.73,177.66,161.493,10.083,159.693,15.263,155.176,14.282,154.785,14.21
2025-08-09 01:00:00,142.781,131.74,76.58,6.81,47.65,127.86,59.14,131.62,2025-08-09 01:00:00,1,9,5,8,32,1,0.259,0.966,-0.975,-0.223,173.49,170.28,167.06,148.67,166.34,172.11,160.73,142.781,160.512,11.732,157.729,15.834,153.954,14.023,154.411,14.286
2025-08-09 02:00:00,167.54,124.9,79.201,24.106,46.41,129.75,58.96,130.42,2025-08-09 02:00:00,2,9,5,8,32,1,0.5,0.866,-0.975,-0.223,142.781,173.49,170.28,154.37,178.04,169.31,142.781,167.64,162.707,11.584,156.854,14.871,153.88,13.943,154.926,14.304
2025-08-09 03:00:00,142.781,124.862,72.51,7.15,46.26,107.206,58.7,129.53,2025-08-09 03:00:00,3,9,5,8,32,1,0.707,0.707,-0.975,-0.223,167.54,142.781,173.49,155.09,179.46,161.3,157.13,142.781,160.655,14.034,153.798,13.509,153.108,14.027,154.627,14.407
2025-08-09 04:00:00,160.27,125.7,68.97,7.31,44.88,123.81,62.711,127.39,2025-08-09 04:00:00,4,9,5,8,32,1,0.866,0.5,-0.975,-0.223,142.781,167.54,142.781,167.06,151.09,162.85,152.73,159.82,159.524,13.684,154.563,13.602,153.001,13.959,154.785,14.427
2025-08-09 05:00:00,140.88,124.75,79.201,6.46,45.05,107.206,55.21,108.581,2025-08-09 05:00:00,5,9,5,8,32,1,0.966,0.259,-0.975,-0.223,160.27,142.781,167.54,170.28,129.64,145.48,133.6,139.78,154.624,14.311,155.499,12.025,152.809,14.097,154.936,14.236
2025-08-09 06:00:00,142.781,118.39,61.99,24.106,44.56,99.79,52.93,110.35,2025-08-09 06:00:00,6,9,5,8,32,1,1.0,0.0,-0.975,-0.223,140.88,160.27,142.781,173.49,142.781,142.781,142.781,142.781,149.506,11.412,155.499,12.025,152.809,14.097,154.936,14.236
2025-08-09 07:00:00,133.94,115.4,61.34,6.04,43.27,93.53,51.54,108.581,2025-08-09 07:00:00,7,9,5,8,32,1,0.966,-0.259,-0.975,-0.223,142.781,140.88,160.27,142.781,148.67,140.51,135.66,137.35,148.032,12.924,154.272,13.453,152.535,14.407,154.9,14.288
2025-08-09 08:00:00,133.8,124.862,82.12,5.74,53.79,93.8,60.52,102.81,2025-08-09 08:00:00,8,9,5,8,32,1,0.866,-0.5,-0.975,-0.223,133.94,142.781,140.88,167.54,154.37,142.781,134.38,139.44,142.409,9.669,152.558,14.692,152.161,14.783,154.888,14.306
2025-08-09 09:00:00,138.36,112.31,90.12,5.74,58.67,100.89,63.12,102.94,2025-08-09 09:00:00,9,9,5,8,32,1,0.707,-0.707,-0.975,-0.223,133.8,133.94,142.781,142.781,155.09,136.87,141.89,145.26,141.672,9.803,151.164,15.215,152.223,14.719,154.815,14.383
2025-08-09 10:00:00,136.28,116.71,96.08,5.32,62.33,105.52,64.46,101.97,2025-08-09 10:00:00,10,9,5,8,32,1,0.5,-0.866,-0.975,-0.223,138.36,133.8,133.94,160.27,167.06,143.15,144.07,151.88,137.674,3.68,148.599,14.882,151.937,14.968,154.652,14.55
2025-08-09 11:00:00,142.4,124.862,97.3,5.01,60.08,110.54,65.07,107.93,2025-08-09 11:00:00,11,9,5,8,32,1,0.259,-0.966,-0.975,-0.223,136.28,138.36,133.8,140.88,170.28,142.781,150.47,153.64,137.927,3.985,146.275,13.279,151.921,14.978,154.484,14.645
2025-08-09 12:00:00,146.49,130.13,100.68,4.78,66.24,110.01,64.28,116.58,2025-08-09 12:00:00,12,9,5,8,32,1,0.0,-1.0,-0.975,-0.223,142.4,136.28,138.36,142.781,173.49,147.98,160.1,158.12,138.545,5.037,144.025,10.173,151.859,14.998,154.201,14.666
2025-08-09 13:00:00,160.22,133.01,88.41,5.17,53.114,120.14,62.711,130.58,2025-08-09 13:00:00,13,9,5,8,32,1,-0.259,-0.966,-0.975,-0.223,146.49,142.4,136.28,133.94,142.781,166.34,170.54,165.58,142.925,9.595,145.478,11.176,151.604,14.792,153.986,14.496
2025-08-09 14:00:00,174.28,142.9,79.201,5.51,66.45,141.23,63.39,135.99,2025-08-09 14:00:00,14,9,5,8,32,1,-0.5,-0.866,-0.975,-0.223,160.22,146.49,142.4,133.8,167.54,178.04,178.44,173.31,149.672,14.745,146.04,12.479,151.447,14.517,153.899,14.359
2025-08-09 15:00:00,171.48,142.61,91.37,5.57,63.47,132.76,63.56,137.51,2025-08-09 15:00:00,15,9,5,8,32,1,-0.707,-0.707,-0.975,-0.223,174.28,160.22,146.49,138.36,142.781,179.46,178.95,174.53,155.192,15.824,148.432,14.399,151.115,13.927,153.744,14.12
2025-08-09 16:00:00,142.781,115.01,95.94,24.106,68.97,116.23,64.37,106.62,2025-08-09 16:00:00,16,9,5,8,32,1,-0.866,-0.5,-0.975,-0.223,171.48,174.28,160.22,136.28,160.27,151.09,142.781,142.59,156.275,14.431,146.974,13.971,150.769,14.03,153.744,14.12
2025-08-09 17:00:00,140.51,124.862,94.91,4.45,53.114,107.206,62.711,108.581,2025-08-09 17:00:00,17,9,5,8,32,1,-0.966,-0.259,-0.975,-0.223,142.781,171.48,174.28,142.4,140.88,129.64,145.36,142.781,155.96,14.81,146.944,13.986,151.221,13.484,153.642,14.198
2025-08-09 18:00:00,129.94,106.32,90.02,4.19,67.53,101.77,60.43,91.69,2025-08-09 18:00:00,18,9,5,8,32,1,-1.0,-0.0,-0.975,-0.223,140.51,142.781,171.48,146.49,142.781,142.781,139.69,127.49,153.202,18.102,145.873,14.801,150.686,14.075,153.439,14.469
2025-08-09 19:00:00,154.22,123.83,99.89,5.1,53.114,122.91,64.35,119.84,2025-08-09 19:00:00,19,9,5,8,32,1,-0.966,0.259,-0.975,-0.223,129.94,140.51,142.781,160.22,133.94,148.67,155.85,157.18,152.202,17.8,147.563,14.469,150.918,14.086,153.405,14.465
2025-08-09 20:00:00,157.14,124.06,98.34,5.48,68.5,120.87,63.33,117.54,2025-08-09 20:00:00,20,9,5,8,32,1,-0.866,0.5,-0.975,-0.223,154.22,129.94,140.51,174.28,133.8,154.37,156.6,156.55,149.345,14.644,149.508,14.012,151.033,14.127,153.417,14.468
2025-08-09 21:00:00,157.61,123.67,96.39,6.15,61.31,119.8,66.92,108.581,2025-08-09 21:00:00,21,9,5,8,32,1,-0.707,0.707,-0.975,-0.223,157.14,154.22,129.94,171.48,138.36,155.09,163.89,156.19,147.034,11.122,151.113,13.718,151.138,14.167,153.286,14.4
2025-08-09 22:00:00,161.58,123.12,94.02,7.13,53.114,123.02,64.28,122.22,2025-08-09 22:00:00,22,9,5,8,32,1,-0.5,0.866,-0.975,-0.223,157.61,157.14,154.22,142.781,136.28,167.06,167.34,164.1,150.167,12.273,153.221,13.164,150.91,13.942,153.166,14.304
2025-08-09 23:00:00,163.18,127.84,79.13,24.106,58.98,128.81,62.3,128.68,2025-08-09 23:00:00,23,9,5,8,32,1,-0.259,0.966,-0.975,-0.223,161.58,157.61,157.14,140.51,142.4,170.28,175.52,165.52,153.945,12.195,154.953,12.977,150.614,13.584,152.909,14.001
2025-08-10 00:00:00,164.52,132.31,79.201,7.3,53.114,128.69,60.62,129.94,2025-08-10 00:00:00,0,10,6,8,32,1,0.0,1.0,-0.782,0.623,163.18,161.58,157.61,129.94,146.49,173.49,174.16,168.04,159.708,3.996,156.455,12.952,150.24,13.04,152.708,13.757
2025-08-10 01:00:00,142.781,135.31,74.09,7.21,46.19,107.206,59.56,108.581,2025-08-10 01:00:00,1,10,6,8,32,1,0.259,0.966,-0.782,0.623,164.52,163.18,161.58,154.22,160.22,142.781,172.11,167.22,157.802,7.93,155.002,13.459,150.24,13.04,152.097,13.526
2025-08-10 02:00:00,161.46,124.862,79.201,7.57,53.114,124.22,56.06,124.12,2025-08-10 02:00:00,2,10,6,8,32,1,0.5,0.866,-0.782,0.623,142.781,164.52,163.18,157.14,174.28,167.54,169.31,142.781,158.522,8.053,153.934,12.244,149.987,12.745,151.933,13.36
2025-08-10 03:00:00,159.12,128.0,68.37,24.106,43.52,107.206,53.5,120.88,2025-08-10 03:00:00,3,10,6,8,32,1,0.707,0.707,-0.782,0.623,161.46,142.781,164.52,157.61,171.48,142.781,161.3,158.02,158.774,8.043,152.904,11.1,150.668,12.779,151.888,13.331
2025-08-10 04:00:00,151.95,125.78,79.201,7.38,45.29,119.76,50.83,113.68,2025-08-10 04:00:00,4,10,6,8,32,1,0.866,0.5,-0.782,0.623,159.12,161.46,142.781,161.58,142.781,160.27,162.85,149.48,157.168,8.326,153.668,10.646,150.321,12.619,151.661,13.233
2025-08-10 05:00:00,142.781,118.53,59.11,6.93,53.114,99.28,62.711,108.581,2025-08-10 05:00:00,5,10,6,8,32,1,0.966,0.259,-0.782,0.623,151.95,159.12,161.46,163.18,140.51,140.88,145.48,135.42,153.769,9.467,153.857,10.409,150.4,12.563,151.605,13.265
2025-08-10 06:00:00,128.49,124.56,56.52,6.28,42.19,107.206,49.78,102.15,2025-08-10 06:00:00,6,10,6,8,32,1,1.0,0.0,-0.782,0.623,142.781,151.95,159.12,164.52,129.94,142.781,142.781,142.781,147.764,12.29,153.736,10.716,149.805,13.26,151.307,13.623
2025-08-10 07:00:00,129.1,133.13,59.86,5.42,44.8,92.52,49.37,108.581,2025-08-10 07:00:00,7,10,6,8,32,1,0.966,-0.259,-0.782,0.623,128.49,142.781,151.95,142.781,154.22,133.94,140.51,132.93,145.484,14.474,151.643,12.853,149.603,13.545,151.069,13.912
2025-08-10 08:00:00,142.781,124.862,84.72,24.106,51.37,92.07,58.45,101.52,2025-08-10 08:00:00,8,10,6,8,32,1,0.866,-0.5,-0.782,0.623,129.1,128.49,142.781,161.46,157.14,133.8,142.781,131.94,142.37,12.177,150.446,12.963,149.977,13.209,151.069,13.912
2025-08-10 09:00:00,138.3,133.85,93.8,5.23,56.52,101.43,63.09,100.01,2025-08-10 09:00:00,9,10,6,8,32,1,0.707,-0.707,-0.782,0.623,142.781,129.1,128.49,159.12,157.61,138.36,136.87,134.89,138.9,9.002,148.837,13.189,149.975,13.212,151.099,13.883
2025-08-10 10:00:00,136.41,138.84,96.27,5.01,56.84,110.28,65.52,102.82,2025-08-10 10:00:00,10,10,6,8,32,1,0.5,-0.866,-0.782,0.623,138.3,142.781,129.1,151.95,161.58,136.28,143.15,139.0,136.31,6.338,146.739,12.978,149.98,13.206,150.959,13.998
2025-08-10 11:00:00,141.83,139.78,98.87,5.46,58.93,110.63,66.95,108.46,2025-08-10 11:00:00,11,10,6,8,32,1,0.259,-0.966,-0.782,0.623,136.41,138.3,142.781,142.781,163.18,142.4,142.781,142.96,136.152,6.153,144.96,11.941,149.956,13.221,150.939,14.011
2025-08-10 12:00:00,146.72,147.0,99.79,6.28,61.22,114.44,65.94,119.26,2025-08-10 12:00:00,12,10,6,8,32,1,0.0,-1.0,-0.782,0.623,141.83,136.41,138.3,128.49,164.52,146.49,147.98,152.45,139.19,6.114,143.477,10.281,149.966,13.218,150.912,14.018
2025-08-10 13:00:00,158.77,148.37,90.82,24.106,64.13,118.5,62.711,124.41,2025-08-10 13:00:00,13,10,6,8,32,1,-0.259,-0.966,-0.782,0.623,146.72,141.83,136.41,129.1,142.781,160.22,166.34,160.42,144.135,8.022,144.809,11.179,149.906,13.172,150.755,13.882
2025-08-10 14:00:00,170.0,145.9,79.201,5.73,63.24,130.55,65.74,131.52,2025-08-10 14:00:00,14,10,6,8,32,1,-0.5,-0.866,-0.782,0.623,158.77,146.72,141.83,142.781,161.46,174.28,178.04,171.8,148.672,13.156,145.521,12.526,149.727,12.853,150.587,13.592
2025-08-10 15:00:00,173.18,144.4,89.01,5.33,63.18,116.36,64.87,136.02,2025-08-10 15:00:00,15,10,6,8,32,1,-0.707,-0.707,-0.782,0.623,170.0,158.77,146.72,138.3,159.12,171.48,179.46,175.77,154.485,15.203,146.693,14.427,149.798,12.982,150.456,13.335
2025-08-10 16:00:00,136.34,119.96,93.36,5.43,65.76,114.89,68.79,109.56,2025-08-10 16:00:00,16,10,6,8,32,1,-0.866,-0.5,-0.782,0.623,173.18,170.0,158.77,136.41,151.95,142.781,151.09,139.93,154.473,15.22,145.392,14.613,149.53,13.198,150.149,13.49
2025-08-10 17:00:00,142.781,124.862,79.201,3.68,53.114,107.206,62.711,108.581,2025-08-10 17:00:00,17,10,6,8,32,1,-0.966,-0.259,-0.782,0.623,136.34,173.18,170.0,141.83,142.781,140.51,129.64,142.781,154.632,15.066,145.392,14.613,149.624,13.139,150.423,13.195
2025-08-10 18:00:00,128.09,112.18,81.43,4.97,64.68,99.25,60.31,95.63,2025-08-10 18:00:00,18,10,6,8,32,1,-1.0,-0.0,-0.782,0.623,142.781,136.34,173.18,146.72,128.49,129.94,142.781,126.16,151.527,18.542,145.358,14.655,149.547,13.264,150.117,13.542
2025-08-10 19:00:00,149.07,125.53,98.06,5.65,67.08,121.44,61.22,111.85,2025-08-10 19:00:00,19,10,6,8,32,1,-0.966,0.259,-0.782,0.623,128.09,142.781,136.34,158.77,129.1,154.22,148.67,145.77,149.91,18.204,147.023,13.747,149.333,13.227,150.125,13.541
2025-08-10 20:00:00,148.19,124.862,96.57,24.106,66.2,107.206,61.88,111.54,2025-08-10 20:00:00,20,10,6,8,32,1,-0.866,0.5,-0.782,0.623,149.07,128.09,142.781,170.0,142.781,157.14,154.37,148.57,146.275,15.343,147.473,13.683,148.96,13.123,149.996,13.529
2025-08-10 21:00:00,156.19,126.79,95.32,5.23,63.71,115.05,61.82,110.34,2025-08-10 21:00:00,21,10,6,8,32,1,-0.707,0.707,-0.782,0.623,148.19,149.07,128.09,173.18,138.3,157.61,155.09,154.33,143.444,10.033,148.964,13.567,148.901,13.085,150.019,13.539
2025-08-10 22:00:00,165.02,124.862,88.19,7.37,53.114,116.8,62.48,122.39,2025-08-10 22:00:00,22,10,6,8,32,1,-0.5,0.866,-0.782,0.623,156.19,148.19,149.07,136.34,136.41,161.58,167.06,156.07,148.224,12.5,151.348,13.674,149.044,13.248,149.977,13.487
2025-08-10 23:00:00,171.47,130.58,79.46,7.93,60.6,128.0,59.62,128.34,2025-08-10 23:00:00,23,10,6,8,32,1,-0.259,0.966,-0.782,0.623,165.02,156.19,148.19,142.781,141.83,163.18,170.28,161.34,153.005,15.198,153.818,14.453,149.389,13.732,150.002,13.526
2025-08-11 00:00:00,172.86,134.99,79.201,7.84,48.37,129.51,59.09,129.78,2025-08-11 00:00:00,0,11,0,8,33,0,0.0,1.0,0.0,1.0,171.47,165.02,156.19,128.09,146.72,164.52,173.49,163.29,160.467,10.902,155.997,15.235,149.737,14.228,149.989,13.503
2025-08-11 01:00:00,142.781,134.67,73.74,8.2,53.114,131.47,56.75,128.74,2025-08-11 01:00:00,1,11,0,8,33,0,0.259,0.966,0.0,1.0,172.86,171.47,165.02,149.07,158.77,142.781,142.781,159.94,159.419,12.414,154.664,15.663,149.737,14.228,149.989,13.503
2025-08-11 02:00:00,162.78,133.64,79.201,24.106,45.31,125.38,52.81,125.88,2025-08-11 02:00:00,2,11,0,8,33,0,0.5,0.866,0.0,1.0,142.781,172.86,171.47,148.19,170.0,161.46,167.54,142.781,161.85,11.139,154.063,15.151,149.792,14.278,149.889,13.389
